Variables: -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 2 5 6 7 8 10 12 13 15 17 21 22 23 24 25 26 28 29 31 35 40 41 44 48 50 51 52 54 56 57 58 59 60 61 63 64 65 66 67 69 70 73 74 76 80 82 83 85 87 89 91 92 93 95 96 97 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 2 3 4 6 9 10 11 12 13 14 15 20 22 23 24 26 28 31 32 36 39 40 41 44 45 46 47 48 50 51 52 53 54 56 57 62 64 67 68 69 70 71 72 74 75 77 78 80 82 86 87 88 89 90 91 92 95 96 98 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 1 2 5 6 7 10 11 13 14 15 16 17 18 19 21 22 23 24 25 28 29 30 31 32 33 34 35 36 38 40 43 44 46 48 50 51 52 53 55 56 57 59 60 61 62 63 65 66 67 68 69 70 71 72 73 75 77 78 79 82 86 88 89 92 95 96 97 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 3 4 5 6 7 8 9 10 11 12 13 14 15 19 20 22 23 25 26 29 31 33 34 35 36 37 38 39 41 42 43 44 45 47 53 54 56 57 58 59 60 62 63 65 69 70 71 72 73 74 76 79 80 81 83 85 86 88 89 91 93 94 95 97 98 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 6 9 10 12 13 15 16 18 22 24 25 26 27 28 29 30 31 32 33 35 36 37 39 40 42 43 44 45 47 48 49 50 51 52 54 55 56 57 58 61 62 63 64 65 67 68 69 70 72 73 75 77 79 83 84 86 87 88 89 93 94 96 97 99 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 3 4 6 7 8 11 12 14 16 18 20 21 22 23 26 27 28 31 32 33 34 38 39 40 41 43 44 46 47 48 50 51 52 53 54 55 58 59 60 61 64 65 66 71 73 76 79 82 83 84 86 87 88 93 94 95 99 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 3 6 7 8 9 10 11 12 13 14 16 18 20 21 22 23 27 28 30 31 33 34 35 36 37 38 39 40 42 44 48 49 51 52 53 55 57 58 59 60 61 63 65 67 69 70 71 72 73 74 75 77 78 80 81 82 83 84 86 87 88 89 91 92 93 95 98 99 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
