Variables: -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 1 2 3 6 7 9 10 11 12 13 14 15 16 17 18 19 20 24 25 27 30 31 32 36 37 40 41 43 44 45 46 47 48 49 50 51 54 55 56 57 58 59 60 62 64 66 67 70 72 74 75 76 79 80 82 84 85 86 87 90 91 92 94 95 97 98 99 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
	Variables: -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 1 2 3 5 6 7 10 12 13 15 18 19 20 21 22 23 24 25 26 27 30 31 32 33 34 35 37 38 39 40 41 42 43 46 48 49 50 51 52 57 59 60 62 63 64 67 68 70 71 72 73 75 76 78 79 80 81 82 83 84 85 88 89 90 92 93 94 95 96 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 2 3 4 7 9 10 12 14 17 18 19 21 22 23 26 28 29 30 32 34 35 37 38 40 41 42 43 45 47 48 49 50 51 52 53 54 57 61 62 64 66 67 68 69 70 71 72 73 74 75 80 81 84 85 86 88 89 90 92 93 94 95 97 98 99 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
	Variables: -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 3 4 5 7 8 9 10 11 12 13 15 16 18 19 20 21 23 25 27 28 29 30 32 34 35 36 37 38 39 40 42 43 44 45 46 47 49 52 54 55 56 57 58 60 61 63 64 65 67 68 69 70 71 73 74 75 77 79 80 81 82 84 85 87 89 91 92 93 96 98 99 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 3 4 5 6 9 10 11 12 13 15 16 17 18 19 20 21 22 24 25 26 28 30 31 32 33 34 35 36 38 41 42 43 44 46 47 50 52 53 55 56 59 60 61 62 63 64 65 66 67 70 72 73 76 77 78 80 81 83 87 89 90 92 94 96 97 98 99 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
	Variables: -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 2 3 6 7 8 9 11 12 16 17 18 20 21 23 24 25 27 28 29 30 33 35 39 40 42 44 45 46 48 49 50 53 55 57 59 60 62 65 67 68 70 73 74 75 76 81 82 83 84 86 89 92 93 95 97 98 99 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 6 7 8 10 11 12 15 18 19 20 21 22 24 26 27 28 29 30 32 33 35 36 38 39 40 43 46 50 52 53 55 62 67 71 72 75 77 78 79 80 82 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
